"No.","Time","Source","Destination","Protocol","Length","Channel","PHY type","MAC timestamp","Channel flags","Data rate","Orthogonal Frequency-Division Multiplexing (OFDM)","Gaussian Frequency Shift Keying (GFSK)","Complementary Code Keying (CCK)","Dynamic CCK-OFDM","MCS index","Info"
"414","3246.335599563","Skyworth_10:5a:e5","Broadcast","802.11","301","6","802.11b","8624503584","0x00a0","1","False","False","True","False","","Beacon frame, SN=2058, FN=0, Flags=........, BI=100, SSID=NEERAJ"
"415","3246.439614498","MS-NLB-PhysServer-26_11:f0:b5:0b","IntelCor_5f:d3:27","802.11","256","11","802.11b","8624607826","0x00a0","1","False","False","True","False","","Probe Response, SN=2733, FN=0, Flags=........, BI=100, SSID=Honor 8"
"416","3246.473543765","MS-NLB-PhysServer-26_11:f0:b5:0b","Broadcast","802.11","262","11","802.11b","8624642013","0x00a0","1","False","False","True","False","","Beacon frame, SN=2734, FN=0, Flags=........, BI=100, SSID=Honor 8"
"417","3246.546108648","MS-NLB-PhysServer-26_11:f0:b5:0b","IntelCor_5f:d3:27","802.11","256","12","802.11b","8624714317","0x00a0","1","False","False","True","False","","Probe Response, SN=2735, FN=0, Flags=........, BI=100, SSID=Honor 8"
"418","3309.044376823","Skyworth_23:2f:96","IntelCor_5f:d3:27","802.11","422","1","802.11b","8687209045","0x00a0","1","False","False","True","False","","Probe Response, SN=4039, FN=0, Flags=........, BI=100, SSID=Skyworth_333398"
"419","3309.101634421","Skyworth_23:2f:96","Broadcast","802.11","310","1","802.11b","8687267675","0x00a0","1","False","False","True","False","","Beacon frame, SN=4040, FN=0, Flags=........, BI=100, SSID=Skyworth_333398"
"420","3309.270951155","D-LinkIn_51:cc:a2","Broadcast","802.11","320","6","802.11b","8687436902","0x00a0","1","False","False","True","False","","Beacon frame, SN=1094, FN=0, Flags=........, BI=100, SSID=hathway"
"421","3309.302037578","Skyworth_10:5a:e5","Broadcast","802.11","301","6","802.11b","8687468186","0x00a0","1","False","False","True","False","","Beacon frame, SN=2717, FN=0, Flags=........, BI=100, SSID=NEERAJ"
"422","3309.454512850","MS-NLB-PhysServer-26_11:f0:b5:0b","IntelCor_5f:d3:27","802.11","256","11","802.11b","8687620592","0x00a0","1","False","False","True","False","","Probe Response, SN=3396, FN=0, Flags=........, BI=100, SSID=Honor 8"
"423","3309.542808205","MS-NLB-PhysServer-26_11:f0:b5:0b","Broadcast","802.11","262","11","802.11b","8687709297","0x00a0","1","False","False","True","False","","Beacon frame, SN=3397, FN=0, Flags=........, BI=100, SSID=Honor 8"
"424","3309.563206224","MS-NLB-PhysServer-26_11:f0:b5:0b","IntelCor_5f:d3:27","802.11","256","12","802.11b","8687729411","0x00a0","1","False","False","True","False","","Probe Response, SN=3398, FN=0, Flags=....R..., BI=100, SSID=Honor 8"
"425","3372.067963178","Skyworth_23:2f:96","Broadcast","802.11","310","1","802.11b","8750232008","0x00a0","1","False","False","True","False","","Beacon frame, SN=571, FN=0, Flags=........, BI=100, SSID=Skyworth_333398"
"426","3372.139050665","Tp-LinkT_37:a3:84","IntelCor_5f:d3:27","802.11","379","2","802.11b","8750302218","0x00a0","1","False","False","True","False","","Probe Response, SN=2927, FN=0, Flags=........, BI=100, SSID=Nirali"
"427","3372.237493796","D-LinkIn_51:cc:a2","Broadcast","802.11","320","6","802.11b","8750401491","0x00a0","1","False","False","True","False","","Beacon frame, SN=1773, FN=0, Flags=........, BI=100, SSID=hathway"
"428","3372.268628808","Skyworth_10:5a:e5","Broadcast","802.11","301","6","802.11b","8750432805","0x00a0","1","False","False","True","False","","Beacon frame, SN=3367, FN=0, Flags=........, BI=100, SSID=NEERAJ"
"429","3372.440339696","MS-NLB-PhysServer-26_11:f0:b5:0b","IntelCor_5f:d3:27","802.11","256","11","802.11b","8750604704","0x00a0","1","False","False","True","False","","Probe Response, SN=4034, FN=0, Flags=........, BI=100, SSID=Honor 8"
"430","3372.509501496","MS-NLB-PhysServer-26_11:f0:b5:0b","Broadcast","802.11","262","11","802.11b","8750674217","0x00a0","1","False","False","True","False","","Beacon frame, SN=4035, FN=0, Flags=........, BI=100, SSID=Honor 8"
"431","3372.546884231","MS-NLB-PhysServer-26_11:f0:b5:0b","IntelCor_5f:d3:27","802.11","256","12","802.11b","8750711206","0x00a0","1","False","False","True","False","","Probe Response, SN=4036, FN=0, Flags=........, BI=100, SSID=Honor 8"
"432","3434.776724893","Skyworth_23:2f:96","IntelCor_5f:d3:27","802.11","422","1","802.11b","8812937750","0x00a0","1","False","False","True","False","","Probe Response, SN=1196, FN=0, Flags=........, BI=100, SSID=Skyworth_333398"
"433","3434.829427161","Skyworth_23:2f:96","Broadcast","802.11","310","1","802.11b","8812991560","0x00a0","1","False","False","True","False","","Beacon frame, SN=1197, FN=0, Flags=........, BI=100, SSID=Skyworth_333398"
"434","3434.999156405","D-LinkIn_51:cc:a2","Broadcast","802.11","320","6","802.11b","8813161266","0x00a0","1","False","False","True","False","","Beacon frame, SN=2450, FN=0, Flags=........, BI=100, SSID=hathway"
"435","3435.184873487","MS-NLB-PhysServer-26_11:f0:b5:0b","IntelCor_5f:d3:27","802.11","256","11","802.11b","8813347149","0x00a0","1","False","False","True","False","","Probe Response, SN=578, FN=0, Flags=........, BI=100, SSID=Honor 8"
"436","3435.271538114","MS-NLB-PhysServer-26_11:f0:b5:0b","Broadcast","802.11","262","11","802.11b","8813434318","0x00a0","1","False","False","True","False","","Beacon frame, SN=579, FN=0, Flags=........, BI=100, SSID=Honor 8"
"437","3435.291084826","MS-NLB-PhysServer-26_11:f0:b5:0b","IntelCor_5f:d3:27","802.11","256","12","802.11b","8813453650","0x00a0","1","False","False","True","False","","Probe Response, SN=580, FN=0, Flags=........, BI=100, SSID=Honor 8"
"438","3498.102777909","Skyworth_23:2f:96","Broadcast","802.11","310","1","802.11b","8876263569","0x00a0","1","False","False","True","False","","Beacon frame, SN=1825, FN=0, Flags=........, BI=100, SSID=Skyworth_333398"
"439","3498.155582641","Tp-LinkT_37:a3:84","IntelCor_5f:d3:27","802.11","379","2","802.11b","8876315474","0x00a0","1","False","False","True","False","","Probe Response, SN=468, FN=0, Flags=........, BI=100, SSID=Nirali"
"440","3498.304086707","Skyworth_10:5a:e5","Broadcast","802.11","301","6","802.11b","8876464951","0x00a0","1","False","False","True","False","","Beacon frame, SN=576, FN=0, Flags=........, BI=100, SSID=NEERAJ"
"441","3498.443143744","MS-NLB-PhysServer-26_11:f0:b5:0b","Broadcast","802.11","262","10","802.11b","8876604531","0x00a0","1","False","False","True","False","","Beacon frame, SN=1228, FN=0, Flags=........, BI=100, SSID=Honor 8"
"442","3498.456931097","MS-NLB-PhysServer-26_11:f0:b5:0b","IntelCor_5f:d3:27","802.11","256","11","802.11b","8876617986","0x00a0","1","False","False","True","False","","Probe Response, SN=1229, FN=0, Flags=........, BI=100, SSID=Honor 8"
"443","3498.545515843","MS-NLB-PhysServer-26_11:f0:b5:0b","Broadcast","802.11","262","11","802.11b","8876706927","0x00a0","1","False","False","True","False","","Beacon frame, SN=1230, FN=0, Flags=........, BI=100, SSID=Honor 8"
"444","3498.563303693","MS-NLB-PhysServer-26_11:f0:b5:0b","IntelCor_5f:d3:27","802.11","256","12","802.11b","8876724486","0x00a0","1","False","False","True","False","","Probe Response, SN=1231, FN=0, Flags=........, BI=100, SSID=Honor 8"
"445","3561.029330392","Skyworth_23:2f:96","IntelCor_5f:d3:27","802.11","422","1","802.11b","8939187153","0x00a0","1","False","False","True","False","","Probe Response, SN=2449, FN=0, Flags=........, BI=100, SSID=Skyworth_333398"
"446","3561.137267257","Tp-LinkT_37:a3:84","IntelCor_5f:d3:27","802.11","379","2","802.11b","8939295492","0x00a0","1","False","False","True","False","","Probe Response, SN=1146, FN=0, Flags=........, BI=100, SSID=Nirali"
"447","3561.270522242","Skyworth_10:5a:e5","Broadcast","802.11","301","6","802.11b","8939429607","0x00a0","1","False","False","True","False","","Beacon frame, SN=1231, FN=0, Flags=........, BI=100, SSID=NEERAJ"
"448","3561.438762330","MS-NLB-PhysServer-26_11:f0:b5:0b","IntelCor_5f:d3:27","802.11","256","11","802.11b","8939597998","0x00a0","1","False","False","True","False","","Probe Response, SN=1879, FN=0, Flags=........, BI=100, SSID=Honor 8"
"449","3561.512359104","MS-NLB-PhysServer-26_11:f0:b5:0b","Broadcast","802.11","262","11","802.11b","8939671900","0x00a0","1","False","False","True","False","","Beacon frame, SN=1880, FN=0, Flags=........, BI=100, SSID=Honor 8"
"450","3623.830381456","Skyworth_23:2f:96","Broadcast","802.11","310","1","802.11b","9001987519","0x00a0","1","False","False","True","False","","Beacon frame, SN=3080, FN=0, Flags=........, BI=100, SSID=Skyworth_333398"
"451","3623.879387363","Tp-LinkT_37:a3:84","IntelCor_5f:d3:27","802.11","379","2","802.11b","9002035697","0x00a0","1","False","False","True","False","","Probe Response, SN=1824, FN=0, Flags=........, BI=100, SSID=Nirali"
"452","3624.032207831","Skyworth_10:5a:e5","Broadcast","802.11","301","6","802.11b","9002189464","0x00a0","1","False","False","True","False","","Beacon frame, SN=1881, FN=0, Flags=........, BI=100, SSID=NEERAJ"
"453","3624.160501972","MS-NLB-PhysServer-26_11:f0:b5:0b","IntelCor_5f:d3:27","802.11","256","10","802.11b","9002317901","0x00a0","1","False","False","True","False","","Probe Response, SN=2534, FN=0, Flags=....R..., BI=100, SSID=Honor 8"
"454","3624.179079963","MS-NLB-PhysServer-26_11:f0:b5:0b","IntelCor_5f:d3:27","802.11","256","11","802.11b","9002336358","0x00a0","1","False","False","True","False","","Probe Response, SN=2536, FN=0, Flags=........, BI=100, SSID=Honor 8"
"455","3624.274379514","MS-NLB-PhysServer-26_11:f0:b5:0b","Broadcast","802.11","262","11","802.11b","9002432007","0x00a0","1","False","False","True","False","","Beacon frame, SN=2537, FN=0, Flags=........, BI=100, SSID=Honor 8"
"456","3624.285452318","MS-NLB-PhysServer-26_11:f0:b5:0b","IntelCor_5f:d3:27","802.11","256","12","802.11b","9002442852","0x00a0","1","False","False","True","False","","Probe Response, SN=2538, FN=0, Flags=........, BI=100, SSID=Honor 8"
"457","3687.047968088","Skyworth_23:2f:96","IntelCor_5f:d3:27","802.11","422","1","802.11b","9065202408","0x00a0","1","False","False","True","False","","Probe Response, SN=3720, FN=0, Flags=........, BI=100, SSID=Skyworth_333398"
"458","3687.054424488","Tp-LinkT_37:a3:84","IntelCor_5f:d3:27","802.11","379","1","802.11b","9065209227","0x00a0","1","False","False","True","False","","Probe Response, SN=2509, FN=0, Flags=....R..., BI=100, SSID=Nirali"
"459","3687.103885284","Skyworth_23:2f:96","Broadcast","802.11","310","1","802.11b","9065259505","0x00a0","1","False","False","True","False","","Beacon frame, SN=3721, FN=0, Flags=........, BI=100, SSID=Skyworth_333398"
"460","3687.274462053","D-LinkIn_51:cc:a2","Broadcast","802.11","320","6","802.11b","9065430195","0x00a0","1","False","False","True","False","","Beacon frame, SN=1043, FN=0, Flags=........, BI=100, SSID=hathway"
"461","3687.306007040","Skyworth_10:5a:e5","Broadcast","802.11","301","6","802.11b","9065461749","0x00a0","1","False","False","True","False","","Beacon frame, SN=2539, FN=0, Flags=........, BI=100, SSID=NEERAJ"
"462","3687.446162790","MS-NLB-PhysServer-26_11:f0:b5:0b","Broadcast","802.11","262","10","802.11b","9065602197","0x00a0","1","False","False","True","False","","Beacon frame, SN=3226, FN=0, Flags=........, BI=100, SSID=Honor 8"
"463","3687.455512360","MS-NLB-PhysServer-26_11:f0:b5:0b","IntelCor_5f:d3:27","802.11","256","11","802.11b","9065611283","0x00a0","1","False","False","True","False","","Probe Response, SN=3227, FN=0, Flags=........, BI=100, SSID=Honor 8"
"464","3687.548572869","MS-NLB-PhysServer-26_11:f0:b5:0b","Broadcast","802.11","262","11","802.11b","9065704580","0x00a0","1","False","False","True","False","","Beacon frame, SN=3228, FN=0, Flags=........, BI=100, SSID=Honor 8"
"465","3750.070175910","Skyworth_23:2f:96","Broadcast","802.11","310","1","802.11b","9128223884","0x00a0","1","False","False","True","False","","Beacon frame, SN=249, FN=0, Flags=........, BI=100, SSID=Skyworth_333398"
"466","3750.272407747","Skyworth_10:5a:e5","Broadcast","802.11","301","6","802.11b","9128426417","0x00a0","1","False","False","True","False","","Beacon frame, SN=3203, FN=0, Flags=........, BI=100, SSID=NEERAJ"
"467","3750.373170373","MS-NLB-PhysServer-26_11:f0:b5:0b","IntelCor_5f:d3:27","802.11","256","10","802.11b","9128527237","0x00a0","1","False","False","True","False","","Probe Response, SN=3892, FN=0, Flags=....R..., BI=100, SSID=Honor 8"
"468","3750.396311662","MS-NLB-PhysServer-26_11:f0:b5:0b","IntelCor_5f:d3:27","802.11","256","11","802.11b","9128550335","0x00a0","1","False","False","True","False","","Probe Response, SN=3893, FN=0, Flags=........, BI=100, SSID=Honor 8"
"469","3750.413006622","MS-NLB-PhysServer-26_11:f0:b5:0b","Broadcast","802.11","262","11","802.11b","9128567171","0x00a0","1","False","False","True","False","","Beacon frame, SN=3894, FN=0, Flags=........, BI=100, SSID=Honor 8"
"470","3750.502821824","MS-NLB-PhysServer-26_11:f0:b5:0b","IntelCor_5f:d3:27","802.11","256","12","802.11b","9128656839","0x00a0","1","False","False","True","False","","Probe Response, SN=3895, FN=0, Flags=........, BI=100, SSID=Honor 8"
"471","3750.515399435","MS-NLB-PhysServer-26_11:f0:b5:0b","Broadcast","802.11","262","12","802.11b","9128669546","0x00a0","1","False","False","True","False","","Beacon frame, SN=3896, FN=0, Flags=........, BI=100, SSID=Honor 8"
"472","3813.022460270","Skyworth_23:2f:96","IntelCor_5f:d3:27","802.11","422","1","802.11b","9191173273","0x00a0","1","False","False","True","False","","Probe Response, SN=877, FN=0, Flags=........, BI=100, SSID=Skyworth_333398"
"473","3813.040095597","Skyworth_23:2f:96","Broadcast","802.11","310","1","802.11b","9191192051","0x00a0","1","False","False","True","False","","Beacon frame, SN=878, FN=0, Flags=........, BI=100, SSID=Skyworth_333398"
"474","3813.043857940","Skyworth_23:2f:96","IntelCor_5f:d3:27","802.11","422","1","802.11b","9191194509","0x00a0","1","False","False","True","False","","Probe Response, SN=877, FN=0, Flags=....R..., BI=100, SSID=Skyworth_333398"
"475","3813.130091048","Tp-LinkT_37:a3:84","IntelCor_5f:d3:27","802.11","379","2","802.11b","9191281122","0x00a0","1","False","False","True","False","","Probe Response, SN=3892, FN=0, Flags=........, BI=100, SSID=Nirali"
"476","3813.150269096","Tp-LinkT_37:a3:84","Broadcast","802.11","269","2","802.11b","9191302521","0x00a0","1","False","False","True","False","","Beacon frame, SN=3893, FN=0, Flags=........, BI=100, SSID=Nirali"
"477","3813.239609908","Skyworth_10:5a:e5","Broadcast","802.11","301","6","802.11b","9191391583","0x00a0","1","False","False","True","False","","Beacon frame, SN=3849, FN=0, Flags=........, BI=100, SSID=NEERAJ"
"478","3813.309768270","D-LinkIn_51:cc:a2","Broadcast","802.11","320","6","802.11b","9191461823","0x00a0","1","False","False","True","False","","Beacon frame, SN=2402, FN=0, Flags=........, BI=100, SSID=hathway"
"479","3813.341353711","Skyworth_10:5a:e5","Broadcast","802.11","301","7","802.11b","9191493463","0x00a0","1","False","False","True","False","","Beacon frame, SN=3850, FN=0, Flags=........, BI=100, SSID=NEERAJ"
"480","3813.406240901","MS-NLB-PhysServer-26_11:f0:b5:0b","IntelCor_5f:d3:27","802.11","256","10","802.11b","9191558252","0x00a0","1","False","False","True","False","","Probe Response, SN=474, FN=0, Flags=........, BI=100, SSID=Honor 8"
"481","3813.431375642","MS-NLB-PhysServer-26_11:f0:b5:0b","IntelCor_5f:d3:27","802.11","256","11","802.11b","9191583633","0x00a0","1","False","False","True","False","","Probe Response, SN=475, FN=0, Flags=........, BI=100, SSID=Honor 8"
"482","3813.482318008","MS-NLB-PhysServer-26_11:f0:b5:0b","Broadcast","802.11","262","11","802.11b","9191634842","0x00a0","1","False","False","True","False","","Beacon frame, SN=476, FN=0, Flags=........, BI=100, SSID=Honor 8"
"483","3876.002390710","Skyworth_23:2f:96","Broadcast","802.11","310","1","802.11b","9254152660","0x00a0","1","False","False","True","False","","Beacon frame, SN=1503, FN=0, Flags=........, BI=100, SSID=Skyworth_333398"
"484","3876.103618495","Tp-LinkT_37:a3:84","IntelCor_5f:d3:27","802.11","379","2","802.11b","9254252958","0x00a0","1","False","False","True","False","","Probe Response, SN=743, FN=0, Flags=........, BI=100, SSID=Nirali"
"485","3876.116952949","Tp-LinkT_37:a3:84","Broadcast","802.11","269","2","802.11b","9254267446","0x00a0","1","False","False","True","False","","Beacon frame, SN=744, FN=0, Flags=........, BI=100, SSID=Nirali"
"486","3876.205635696","Skyworth_10:5a:e5","Broadcast","802.11","301","6","802.11b","9254355748","0x00a0","1","False","False","True","False","","Beacon frame, SN=414, FN=0, Flags=........, BI=100, SSID=NEERAJ"
"487","3876.276281924","D-LinkIn_51:cc:a2","Broadcast","802.11","320","6","802.11b","9254426457","0x00a0","1","False","False","True","False","","Beacon frame, SN=3081, FN=0, Flags=........, BI=100, SSID=hathway"
"488","3876.382167285","MS-NLB-PhysServer-26_11:f0:b5:0b","IntelCor_5f:d3:27","802.11","256","10","802.11b","9254532321","0x00a0","1","False","False","True","False","","Probe Response, SN=1145, FN=0, Flags=....R..., BI=100, SSID=Honor 8"
"489","3876.405042623","MS-NLB-PhysServer-26_11:f0:b5:0b","IntelCor_5f:d3:27","802.11","256","11","802.11b","9254555420","0x00a0","1","False","False","True","False","","Probe Response, SN=1146, FN=0, Flags=........, BI=100, SSID=Honor 8"
"490","3876.449052156","MS-NLB-PhysServer-26_11:f0:b5:0b","Broadcast","802.11","262","11","802.11b","9254599514","0x00a0","1","False","False","True","False","","Beacon frame, SN=1148, FN=0, Flags=........, BI=100, SSID=Honor 8"
"491","3876.517856525","MS-NLB-PhysServer-26_11:f0:b5:0b","IntelCor_5f:d3:27","802.11","256","12","802.11b","9254668120","0x00a0","1","False","False","True","False","","Probe Response, SN=1149, FN=0, Flags=....R..., BI=100, SSID=Honor 8"
"492","3938.768840872","Skyworth_23:2f:96","IntelCor_5f:d3:27","802.11","422","1","802.11b","9316915814","0x00a0","1","False","False","True","False","","Probe Response, SN=2064, FN=0, Flags=........, BI=100, SSID=Skyworth_333398"
"493","3938.772241497","Tp-LinkT_37:a3:84","IntelCor_5f:d3:27","802.11","379","1","802.11b","9316919510","0x00a0","1","False","False","True","False","","Probe Response, SN=1400, FN=0, Flags=........, BI=100, SSID=Nirali"
"494","3938.866412764","Skyworth_23:2f:96","Broadcast","802.11","310","1","802.11b","9317014573","0x00a0","1","False","False","True","False","","Beacon frame, SN=2065, FN=0, Flags=........, BI=100, SSID=Skyworth_333398"
"495","3938.878979787","Tp-LinkT_37:a3:84","Broadcast","802.11","269","2","802.11b","9317027508","0x00a0","1","False","False","True","False","","Beacon frame, SN=1402, FN=0, Flags=........, BI=100, SSID=Nirali"
"496","3939.038178150","D-LinkIn_51:cc:a2","Broadcast","802.11","320","6","802.11b","9317186218","0x00a0","1","False","False","True","False","","Beacon frame, SN=3758, FN=0, Flags=........, BI=100, SSID=hathway"
"497","3939.069875957","Skyworth_10:5a:e5","Broadcast","802.11","301","6","802.11b","9317218051","0x00a0","1","False","False","True","False","","Beacon frame, SN=1057, FN=0, Flags=........, BI=100, SSID=NEERAJ"
"498","3939.152737641","MS-NLB-PhysServer-26_11:f0:b5:0b","IntelCor_5f:d3:27","802.11","256","10","802.11b","9317301129","0x00a0","1","False","False","True","False","","Probe Response, SN=1815, FN=0, Flags=........, BI=100, SSID=Honor 8"
"499","3939.178322627","MS-NLB-PhysServer-26_11:f0:b5:0b","IntelCor_5f:d3:27","802.11","256","11","802.11b","9317326551","0x00a0","1","False","False","True","False","","Probe Response, SN=1816, FN=0, Flags=........, BI=100, SSID=Honor 8"
"500","3939.211111804","MS-NLB-PhysServer-26_11:f0:b5:0b","Broadcast","802.11","262","11","802.11b","9317359629","0x00a0","1","False","False","True","False","","Beacon frame, SN=1817, FN=0, Flags=........, BI=100, SSID=Honor 8"
"501","4002.029234147","Skyworth_23:2f:96","IntelCor_5f:d3:27","802.11","422","1","802.11b","9380174748","0x00a0","1","False","False","True","False","","Probe Response, SN=2694, FN=0, Flags=........, BI=100, SSID=Skyworth_333398"
"502","4002.037260154","Skyworth_23:2f:96","Broadcast","802.11","310","1","802.11b","9380184220","0x00a0","1","False","False","True","False","","Beacon frame, SN=2695, FN=0, Flags=........, BI=100, SSID=Skyworth_333398"
"503","4002.136630941","Tp-LinkT_37:a3:84","IntelCor_5f:d3:27","802.11","379","2","802.11b","9380282599","0x00a0","1","False","False","True","False","","Probe Response, SN=2077, FN=0, Flags=........, BI=100, SSID=Nirali"
"504","4002.152987725","Tp-LinkT_37:a3:84","Broadcast","802.11","269","2","802.11b","9380300072","0x00a0","1","False","False","True","False","","Beacon frame, SN=2078, FN=0, Flags=........, BI=100, SSID=Nirali"
"505","4002.241062745","Skyworth_10:5a:e5","Broadcast","802.11","301","6","802.11b","9380387852","0x00a0","1","False","False","True","False","","Beacon frame, SN=1700, FN=0, Flags=........, BI=100, SSID=NEERAJ"
"506","4002.415032356","MS-NLB-PhysServer-26_11:f0:b5:0b","IntelCor_5f:d3:27","802.11","256","10","802.11b","9380561994","0x00a0","1","False","False","True","False","","Probe Response, SN=2484, FN=0, Flags=....R..., BI=100, SSID=Honor 8"
"507","4002.440046861","MS-NLB-PhysServer-26_11:f0:b5:0b","IntelCor_5f:d3:27","802.11","256","11","802.11b","9380586999","0x00a0","1","False","False","True","False","","Probe Response, SN=2485, FN=0, Flags=........, BI=100, SSID=Honor 8"
"508","4002.485051429","MS-NLB-PhysServer-26_11:f0:b5:0b","Broadcast","802.11","262","11","802.11b","9380632254","0x00a0","1","False","False","True","False","","Beacon frame, SN=2487, FN=0, Flags=........, BI=100, SSID=Honor 8"
"509","4002.544673691","MS-NLB-PhysServer-26_11:f0:b5:0b","IntelCor_5f:d3:27","802.11","256","12","802.11b","9380691601","0x00a0","1","False","False","True","False","","Probe Response, SN=2488, FN=0, Flags=........, BI=100, SSID=Honor 8"
"510","4065.048547637","Skyworth_23:2f:96","IntelCor_5f:d3:27","802.11","422","1","802.11b","9443192077","0x00a0","1","False","False","True","False","","Probe Response, SN=3330, FN=0, Flags=........, BI=100, SSID=Skyworth_333398"
"511","4065.051813875","Tp-LinkT_37:a3:84","IntelCor_5f:d3:27","802.11","379","1","802.11b","9443195722","0x00a0","1","False","False","True","False","","Probe Response, SN=2784, FN=0, Flags=........, BI=100, SSID=Nirali"
"512","4065.055095842","Tp-LinkT_37:a3:84","IntelCor_5f:d3:27","802.11","379","1","802.11b","9443199077","0x00a0","1","False","False","True","False","","Probe Response, SN=2784, FN=0, Flags=....R..., BI=100, SSID=Nirali"
"513","4065.106097443","Skyworth_23:2f:96","Broadcast","802.11","310","1","802.11b","9443250880","0x00a0","1","False","False","True","False","","Beacon frame, SN=3331, FN=0, Flags=........, BI=100, SSID=Skyworth_333398"
"514","4065.155459122","Tp-LinkT_37:a3:84","IntelCor_5f:d3:27","802.11","379","2","802.11b","9443299565","0x00a0","1","False","False","True","False","","Probe Response, SN=2786, FN=0, Flags=........, BI=100, SSID=Nirali"
"515","4065.158841071","Tp-LinkT_37:a3:84","IntelCor_5f:d3:27","802.11","379","2","802.11b","9443302938","0x00a0","1","False","False","True","False","","Probe Response, SN=2786, FN=0, Flags=....R..., BI=100, SSID=Nirali"
"516","4065.431582507","MS-NLB-PhysServer-26_11:f0:b5:0b","IntelCor_5f:d3:27","802.11","256","10","802.11b","9443576551","0x00a0","1","False","False","True","False","","Probe Response, SN=3170, FN=0, Flags=........, BI=100, SSID=Honor 8"
"517","4065.451931163","MS-NLB-PhysServer-26_11:f0:b5:0b","Broadcast","802.11","262","10","802.11b","9443597151","0x00a0","1","False","False","True","False","","Beacon frame, SN=3171, FN=0, Flags=........, BI=100, SSID=Honor 8"
"518","4065.456993981","MS-NLB-PhysServer-26_11:f0:b5:0b","IntelCor_5f:d3:27","802.11","256","11","802.11b","9443601972","0x00a0","1","False","False","True","False","","Probe Response, SN=3172, FN=0, Flags=........, BI=100, SSID=Honor 8"
"519","4065.554101506","MS-NLB-PhysServer-26_11:f0:b5:0b","Broadcast","802.11","262","11","802.11b","9443699524","0x00a0","1","False","False","True","False","","Beacon frame, SN=3173, FN=0, Flags=........, BI=100, SSID=Honor 8"
"520","4128.072333911","Skyworth_23:2f:96","Broadcast","802.11","310","1","802.11b","9506215234","0x00a0","1","False","False","True","False","","Beacon frame, SN=3956, FN=0, Flags=........, BI=100, SSID=Skyworth_333398"
"521","4128.123092385","Tp-LinkT_37:a3:84","IntelCor_5f:d3:27","802.11","379","2","802.11b","9506265144","0x00a0","1","False","False","True","False","","Probe Response, SN=3483, FN=0, Flags=........, BI=100, SSID=Nirali"
"522","4128.276495215","Skyworth_10:5a:e5","Broadcast","802.11","301","6","802.11b","9506419456","0x00a0","1","False","False","True","False","","Beacon frame, SN=3016, FN=0, Flags=........, BI=100, SSID=NEERAJ"
"523","4128.397027043","MS-NLB-PhysServer-26_11:f0:b5:0b","IntelCor_5f:d3:27","802.11","256","10","802.11b","9506540180","0x00a0","1","False","False","True","False","","Probe Response, SN=3837, FN=0, Flags=........, BI=100, SSID=Honor 8"
"524","4128.418562741","MS-NLB-PhysServer-26_11:f0:b5:0b","Broadcast","802.11","262","10","802.11b","9506562080","0x00a0","1","False","False","True","False","","Beacon frame, SN=3838, FN=0, Flags=........, BI=100, SSID=Honor 8"
"525","4128.422413052","MS-NLB-PhysServer-26_11:f0:b5:0b","IntelCor_5f:d3:27","802.11","256","11","802.11b","9506565604","0x00a0","1","False","False","True","False","","Probe Response, SN=3839, FN=0, Flags=........, BI=100, SSID=Honor 8"
"526","4128.520943597","MS-NLB-PhysServer-26_11:f0:b5:0b","Broadcast","802.11","262","11","802.11b","9506664498","0x00a0","1","False","False","True","False","","Beacon frame, SN=3840, FN=0, Flags=........, BI=100, SSID=Honor 8"
"527","4190.997247483","Skyworth_23:2f:96","IntelCor_5f:d3:27","802.11","422","1","802.11b","9569137035","0x00a0","1","False","False","True","False","","Probe Response, SN=485, FN=0, Flags=....R..., BI=100, SSID=Skyworth_333398"
"528","4191.038414412","Skyworth_23:2f:96","Broadcast","802.11","310","1","802.11b","9569179593","0x00a0","1","False","False","True","False","","Beacon frame, SN=486, FN=0, Flags=........, BI=100, SSID=Skyworth_333398"
"529","4191.098844175","Tp-LinkT_37:a3:84","IntelCor_5f:d3:27","802.11","379","2","802.11b","9569239014","0x00a0","1","False","False","True","False","","Probe Response, SN=326, FN=0, Flags=........, BI=100, SSID=Nirali"
"530","4191.242995113","Skyworth_10:5a:e5","Broadcast","802.11","301","6","802.11b","9569384107","0x00a0","1","False","False","True","False","","Beacon frame, SN=3670, FN=0, Flags=........, BI=100, SSID=NEERAJ"
"531","4191.374770908","MS-NLB-PhysServer-26_11:f0:b5:0b","IntelCor_5f:d3:27","802.11","256","10","802.11b","9569516112","0x00a0","1","False","False","True","False","","Probe Response, SN=413, FN=0, Flags=........, BI=100, SSID=Honor 8"
"532","4191.385387150","MS-NLB-PhysServer-26_11:f0:b5:0b","Broadcast","802.11","262","10","802.11b","9569527054","0x00a0","1","False","False","True","False","","Beacon frame, SN=414, FN=0, Flags=........, BI=100, SSID=Honor 8"
"533","4191.400081652","MS-NLB-PhysServer-26_11:f0:b5:0b","IntelCor_5f:d3:27","802.11","256","11","802.11b","9569541521","0x00a0","1","False","False","True","False","","Probe Response, SN=415, FN=0, Flags=........, BI=100, SSID=Honor 8"
